LoadID,LoadNumber,Status,ShipperID,CarrierID,OriginCity,OriginState,OriginZip,DestCity,DestState,DestZip,PickupDate,DeliveryDate,EquipmentType,Commodity,WeightLbs,Miles,CustomerRate,CarrierRate,FuelSurcharge,PONumber,BOLNumber,PRONumber,PODReceived,ExceptionNotes,DriverName,DriverPhone,CreatedAt
572,MF-10572,In Transit,92,13,Phoenix,AZ,85043,Denver,CO,80216,2026-08-23,2026-08-27,Van,Lumber,10871,441,4517,3651,686.93,PO-5200572,BOL538527,PRO5236674,N,,Kate Johnson,555-508-8769,2026-05-23 00:00:00
573,MF-10573,Available,93,,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-21,2026-08-25,Flatbed,Frozen food,35459,1252,3186,,276.45,PO-7200573,BOL929303,,N,,,,2026-05-24 00:00:00
574,MF-10574,In Transit,94,95,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-22,2026-08-23,Van,Paper rolls,33175,1331,1707,1371,264.71,PO-8900574,BOL509203,PRO5554916,N,,Andre Diaz,555-745-9412,2026-05-25 00:00:00
575,MF-10575,Delivered,95,28,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-05,2026-08-10,Flatbed,Dry grocery,42411,710,4638,3950,604.71,PO-5900575,BOL993884,,Y,,,,2026-05-26 00:00:00
576,MF-10576,Dispatched,96,6,St. Louis,MO,63102,Kansas City,MO,64120,2026-08-24,2026-08-26,Flatbed,Paper rolls,11376,1495,2537,2308,271.57,PO-5500576,BOL963408,,N,,Mei Patel,555-854-3427,2026-05-27 00:00:00
577,MF-10577,Delivered,97,52,El Paso,TX,79901,Albuquerque,NM,87102,2026-06-06,2026-06-11,Reefer,Frozen food,27326,844,3649,2981,340.67,PO-4300577,BOL756361,PRO6964017,Y,,,,2026-05-28 00:00:00
578,MF-10578,Delivered,98,3,Chicago,IL,60608,Dallas,TX,75212,2026-08-03,2026-08-06,Flatbed,Electronics,24865,1961,4454,3903,777.52,PO-8000578,BOL765117,PRO4458774,Y,,,,2026-05-29 00:00:00
579,MF-10579,Covered,99,27,Chicago,IL,60608,Dallas,TX,75212,2026-08-21,2026-08-24,Flatbed,Plastic resin,36436,934,2037,1716,311.62,PO-4900579,BOL602275,,N,,,,2026-05-30 00:00:00
580,MF-10580,Delivered,100,95,Atlanta,GA,30318,Miami,FL,33142,2026-08-03,2026-08-05,Reefer,Beverages,33834,1587,2670,2143,261.06,PO-7800580,BOL296972,,Y,,,,2026-05-31 00:00:00
581,MF-10581,Delivered,101,13,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-06-28,2026-07-02,Flatbed,Lumber,32764,966,4473,3994,627.69,PO-4100581,BOL215380,PRO1733836,Y,,,,2026-06-01 00:00:00
582,MF-10582,Delivered,102,113,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-07-22,2026-07-24,Flatbed,Dry grocery,30176,1926,1438,1314,130.33,PO-8500582,BOL189092,,Y,,,,2026-06-02 00:00:00
583,MF-10583,In Transit,103,46,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-24,2026-08-27,Reefer,Frozen food,27447,390,1486,1330,134.16,PO-7200583,BOL977116,PRO1020307,N,,Maria Bennett,555-473-3016,2026-06-03 00:00:00
584,MF-10584,Available,104,,Memphis,TN,38118,Houston,TX,77029,2026-08-23,2026-08-27,Reefer,Freshline dairy,33214,1586,4084,,443.87,PO-8500584,BOL962752,PRO9251380,N,,,,2026-06-04 00:00:00
585,MF-10585,Delivered,105,37,Kansas City,MO,64120,Denver,CO,80216,2026-07-28,2026-07-29,Reefer,Frozen food,13557,2014,1884,1564,324.93,PO-4200585,BOL733870,,Y,,,,2026-06-05 00:00:00
586,MF-10586,Delivered,106,121,Louisville,KY,40210,Nashville,TN,37210,2026-06-10,2026-06-12,Reefer,Beverages,14810,735,3959,3541,454.65,PO-7100586,BOL793875,PRO5452689,Y,,,,2026-06-06 00:00:00
587,MF-10587,Covered,107,20,Seattle,WA,98134,Portland,OR,97210,2026-08-14,2026-08-15,Flatbed,Auto parts,39354,1848,2711,2170,337.98,PO-4400587,BOL218661,PRO5672054,N,,,,2026-06-07 00:00:00
588,MF-10588,Delivered,108,142,Dallas,TX,75212,Atlanta,GA,30318,2026-08-09,2026-08-11,Reefer,Freshline dairy,29853,463,3371,2956,409.22,PO-8100588,BOL357853,PRO9339992,Y,,,,2026-06-08 00:00:00
589,MF-10589,In Transit,109,30,Houston,TX,77029,Los Angeles,CA,90021,2026-08-18,2026-08-23,Reefer,Frozen food,21322,1922,4279,3389,497.10,PO-4100589,BOL480002,PRO3241313,N,,Jamal Chen,555-739-4593,2026-06-09 00:00:00
590,MF-10590,Available,110,,Dallas,TX,75212,Atlanta,GA,30318,2026-08-21,2026-08-24,Van,Steel coils,35595,676,3285,,310.15,PO-5300590,BOL968034,,N,,,,2026-06-10 00:00:00
591,MF-10591,Dispatched,111,53,Chicago,IL,60608,Newark,NJ,07105,2026-08-15,2026-08-17,Flatbed,Dry grocery,18366,241,4114,3543,525.29,PO-4900591,BOL482986,,N,,Sofia Ali,555-255-2736,2026-06-11 00:00:00
592,MF-10592,Delivered,112,20,Houston,TX,77029,Los Angeles,CA,90021,2026-06-14,2026-06-18,Van,Beverages,38814,1022,4464,3811,780.65,PO-8600592,BOL453723,PRO1221617,Y,,,,2026-06-12 00:00:00
593,MF-10593,Delivered,113,107,Charlotte,NC,28208,Jacksonville,FL,32218,2026-08-18,2026-08-19,Van,Lumber,37772,1314,3023,2710,447.37,PO-8500593,BOL969812,,Y,,,,2026-06-13 00:00:00
594,MF-10594,In Transit,114,61,St. Louis,MO,63102,Kansas City,MO,64120,2026-08-15,2026-08-17,Van,Steel coils,22346,983,4443,3597,630.48,PO-5100594,BOL962458,PRO2295356,N,,Darnell Okafor,555-586-3050,2026-06-14 00:00:00
595,MF-10595,Covered,115,118,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-19,2026-08-22,Flatbed,Plastic resin,32345,1504,4788,3989,409.22,PO-6700595,BOL304189,,N,,,,2026-06-15 00:00:00
596,MF-10596,Delivered,116,4,Salt Lake City,UT,84104,Boise,ID,83702,2026-06-09,2026-06-12,Van,Steel coils,28258,564,1836,1448,256.51,PO-7500596,BOL311524,PRO1543024,Y,,,,2026-06-16 00:00:00
597,MF-10597,Delivered,117,6,Baltimore,MD,21224,Philadelphia,PA,19148,2026-06-14,2026-06-19,Flatbed,Beverages,31373,1719,2688,2131,297.99,PO-5800597,BOL517476,PRO6275972,N,,,,2026-06-17 00:00:00
598,MF-10598,Dispatched,118,46,Chicago,IL,60608,Dallas,TX,75212,2026-08-24,2026-08-25,Reefer,Frozen food,27013,510,3353,2890,553.92,PO-4900598,BOL815520,PRO2565160,N,,Brett Brooks,555-224-7260,2026-06-18 00:00:00
599,MF-10599,Cancelled,119,142,Chicago,IL,60608,Dallas,TX,75212,2026-07-29,2026-07-31,Flatbed,Auto parts,42294,2085,3454,2943,528.02,PO-8900599,BOL457999,PRO3201130,N,,,,2026-06-19 00:00:00
600,MF-10600,Delivered,120,6,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-06-07,2026-06-11,Flatbed,Plastic resin,40605,379,3900,3373,685.63,PO-4000600,BOL249550,PRO6193258,Y,,,,2026-06-20 00:00:00
601,MF-10601,In Transit,1,72,Atlanta,GA,30318,Miami,FL,33142,2026-08-19,2026-08-20,Reefer,Freshline dairy,38195,708,2847,2256,278.77,PO-7000601,BOL368463,PRO8416290,N,,Keisha Nguyen,555-486-6952,2026-06-21 00:00:00
602,MF-10602,In Transit,2,78,Newark,NJ,07105,Charlotte,NC,28208,2026-08-25,2026-08-30,Van,Retail freight,28555,945,3205,2664,527.17,PO-4500602,BOL815339,PRO8551295,N,,Mei Murphy,555-618-3113,2026-06-22 00:00:00
603,MF-10603,Delivered,3,138,Newark,NJ,07105,Charlotte,NC,28208,2026-06-07,2026-06-08,Van,Lumber,34167,1928,1831,1502,175.45,PO-4400603,BOL333886,PRO8755747,N,,,,2026-06-23 00:00:00
604,MF-10604,In Transit,4,115,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-19,2026-08-23,Flatbed,Beverages,29543,312,3025,2684,302.34,PO-6000604,BOL459057,PRO9158676,N,,Priya Nguyen,555-384-2775,2026-06-24 00:00:00
605,MF-10605,Delivered,5,72,Louisville,KY,40210,Nashville,TN,37210,2026-08-11,2026-08-14,Van,Lumber,10052,1411,3324,2660,336.88,PO-8900605,BOL498757,,Y,,,,2026-06-25 00:00:00
606,MF-10606,Covered,6,7,Detroit,MI,48209,Cleveland,OH,44113,2026-08-19,2026-08-21,Van,Dry grocery,19541,351,4507,3946,482.18,PO-4900606,BOL172623,,N,,,,2026-06-26 00:00:00
607,MF-10607,Delivered,7,28,Dallas,TX,75212,Atlanta,GA,30318,2026-07-03,2026-07-08,Flatbed,Steel coils,30414,1722,1620,1284,275.67,PO-5900607,BOL272525,,Y,,,,2026-06-27 00:00:00
608,MF-10608,Available,8,,Chicago,IL,60608,Newark,NJ,07105,2026-08-19,2026-08-24,Flatbed,Auto parts,33502,1865,4253,,526.00,PO-4000608,BOL688155,PRO4331283,N,,,,2026-06-28 00:00:00
609,MF-10609,Delivered,9,2,Dallas,TX,75212,Atlanta,GA,30318,2026-07-15,2026-07-18,Van,Beverages,34632,718,3445,3103,314.74,PO-7300609,BOL857371,,Y,,,,2026-06-29 00:00:00
610,MF-10610,Delivered,10,114,Chicago,IL,60608,Newark,NJ,07105,2026-06-05,2026-06-09,Flatbed,Frozen food,43788,1765,4454,4084,543.47,PO-5000610,BOL730134,PRO6839906,N,,,,2026-06-30 00:00:00
611,MF-10611,Delivered,11,2,Houston,TX,77029,Los Angeles,CA,90021,2026-05-31,2026-06-05,Reefer,Frozen food,40711,1508,2657,2259,443.12,PO-6900611,BOL534166,PRO6909123,Y,,,,2026-07-01 00:00:00
612,MF-10612,Covered,12,15,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-18,2026-08-21,Van,Beverages,18659,1291,3154,2624,426.66,PO-6700612,BOL500098,,N,,,,2026-07-02 00:00:00
613,MF-10613,In Transit,13,128,St. Louis,MO,63102,Kansas City,MO,64120,2026-08-16,2026-08-19,Flatbed,Frozen food,43699,384,3924,3572,354.60,PO-8000613,BOL565676,PRO1547533,N,,Darnell Garcia,555-291-1269,2026-07-03 00:00:00
614,MF-10614,In Transit,14,143,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-23,2026-08-25,Reefer,Freshline dairy,35062,2039,2836,2596,486.10,PO-8100614,BOL838024,PRO7640565,N,,Priya Singh,555-680-3038,2026-07-04 00:00:00
615,MF-10615,Delivered,15,37,Baltimore,MD,21224,Philadelphia,PA,19148,2026-07-28,2026-08-02,Reefer,Freshline dairy,8272,2023,4656,4224,685.97,PO-6600615,BOL134261,,Y,,,,2026-07-05 00:00:00
616,MF-10616,Delivered,16,44,Salt Lake City,UT,84104,Boise,ID,83702,2026-06-20,2026-06-25,Reefer,Beverages,33776,1876,2390,2050,284.74,PO-4300616,BOL940257,PRO8199144,Y,,,,2026-07-06 00:00:00
617,MF-10617,Delivered,17,44,Chicago,IL,60608,Dallas,TX,75212,2026-08-03,2026-08-07,Flatbed,Auto parts,15757,1473,1807,1589,167.39,PO-7600617,BOL922378,PRO5365936,Y,,,,2026-07-07 00:00:00
618,MF-10618,Covered,18,12,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-21,2026-08-23,Van,Dry grocery,18030,236,3191,2494,501.00,PO-7900618,BOL841947,PRO2321583,N,,,,2026-07-08 00:00:00
619,MF-10619,In Transit,19,72,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-15,2026-08-17,Flatbed,Retail freight,32779,1757,2616,2111,429.14,PO-5600619,BOL791281,,N,,Keisha Walsh,555-868-4633,2026-07-09 00:00:00
620,MF-10620,Delivered,20,114,Atlanta,GA,30318,Miami,FL,33142,2026-06-06,2026-06-07,Flatbed,Frozen food,25170,2012,3840,3061,361.66,PO-5100620,BOL197283,,Y,,,,2026-07-10 00:00:00
621,MF-10621,Covered,21,78,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-20,2026-08-21,Van,Plastic resin,21781,1587,1701,1442,242.51,PO-6600621,BOL493482,PRO8564486,N,,,,2026-07-11 00:00:00
622,MF-10622,Covered,22,23,Newark,NJ,07105,Charlotte,NC,28208,2026-08-22,2026-08-23,Flatbed,Electronics,30466,890,3985,3446,331.33,PO-7000622,BOL743830,PRO1084130,N,,,,2026-07-12 00:00:00
623,MF-10623,Delivered,23,107,Kansas City,MO,64120,Denver,CO,80216,2026-08-10,2026-08-12,Van,Lumber,31913,415,3496,3099,355.30,PO-5300623,BOL130930,,N,,,,2026-07-13 00:00:00
624,MF-10624,Delivered,24,77,Kansas City,MO,64120,Denver,CO,80216,2026-07-22,2026-07-25,Van,Frozen food,40492,1073,3658,3187,463.48,PO-7200624,BOL519369,PRO5195866,Y,,,,2026-07-14 00:00:00
625,MF-10625,Delivered,25,99,Seattle,WA,98134,Portland,OR,97210,2026-07-06,2026-07-07,Flatbed,Steel coils,37239,1047,2243,2049,288.86,PO-7800625,BOL883369,,Y,,,,2026-07-15 00:00:00
626,MF-10626,Delivered,26,61,Indianapolis,IN,46225,Columbus,OH,43215,2026-06-09,2026-06-13,Van,Electronics,10212,1227,3991,3570,498.64,PO-5600626,BOL715377,PRO9900282,Y,,,,2026-07-16 00:00:00
627,MF-10627,Delivered,27,45,Seattle,WA,98134,Portland,OR,97210,2026-08-11,2026-08-13,Reefer,Freshline dairy,28607,430,2281,1988,267.33,PO-4000627,BOL434064,PRO6517512,Y,,,,2026-07-17 00:00:00
628,MF-10628,Delivered,28,9,Dallas,TX,75212,Atlanta,GA,30318,2026-07-27,2026-08-01,Reefer,Beverages,12903,1355,2290,1819,246.87,PO-8100628,BOL542237,PRO8301537,Y,,,,2026-07-18 00:00:00
629,MF-10629,Delivered,29,7,Chicago,IL,60608,Newark,NJ,07105,2026-07-31,2026-08-02,Reefer,Frozen food,29422,1390,3125,2489,391.50,PO-6400629,BOL347906,PRO5782125,Y,,,,2026-07-19 00:00:00
630,MF-10630,Delivered,30,17,Dallas,TX,75212,Atlanta,GA,30318,2026-06-27,2026-06-30,Reefer,Beverages,38794,374,1560,1290,127.34,PO-6600630,BOL858386,,Y,,,,2026-07-20 00:00:00
631,MF-10631,Delivered,31,94,Phoenix,AZ,85043,Denver,CO,80216,2026-07-05,2026-07-06,Reefer,Beverages,15956,1906,2622,2300,328.95,PO-6300631,BOL747995,,N,,,,2026-07-21 00:00:00
632,MF-10632,Delivered,32,45,Houston,TX,77029,Los Angeles,CA,90021,2026-08-08,2026-08-09,Flatbed,Plastic resin,32174,1851,1760,1419,299.60,PO-7400632,BOL105181,PRO1880652,Y,,,,2026-07-22 00:00:00
633,MF-10633,Delivered,33,39,Phoenix,AZ,85043,Denver,CO,80216,2026-08-11,2026-08-12,Van,Steel coils,19163,2074,3909,3482,461.09,PO-4800633,BOL711795,PRO3118772,Y,,,,2026-07-23 00:00:00
634,MF-10634,Delivered,34,114,Minneapolis,MN,55401,Chicago,IL,60608,2026-06-12,2026-06-16,Reefer,Frozen food,26385,839,2385,2053,348.51,PO-8900634,BOL866367,PRO2540137,Y,,,,2026-07-24 00:00:00
635,MF-10635,Delivered,35,94,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-15,2026-08-18,Van,Paper rolls,8860,1553,1707,1563,146.85,PO-5300635,BOL590891,PRO4152731,Y,,,,2026-07-25 00:00:00
636,MF-10636,In Transit,36,141,Salt Lake City,UT,84104,Boise,ID,83702,2026-08-23,2026-08-28,Flatbed,Lumber,31831,969,3466,2754,322.36,PO-6800636,BOL750618,PRO7714324,N,,Omar Kim,555-664-3523,2026-07-26 00:00:00
637,MF-10637,Delivered,37,124,El Paso,TX,79901,Albuquerque,NM,87102,2026-07-02,2026-07-04,Reefer,Beverages,23765,213,3288,2967,508.00,PO-6900637,BOL296114,,Y,,,,2026-07-27 00:00:00
638,MF-10638,Delivered,38,16,Atlanta,GA,30318,Miami,FL,33142,2026-07-11,2026-07-14,Flatbed,Frozen food,41287,863,2268,1816,295.34,PO-4300638,BOL562779,,Y,,,,2026-07-28 00:00:00
639,MF-10639,Delivered,39,38,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-07-02,2026-07-04,Van,Plastic resin,36414,403,2530,2160,327.28,PO-8300639,BOL152294,PRO2863660,Y,,,,2026-07-29 00:00:00
640,MF-10640,Delivered,40,35,Chicago,IL,60608,Dallas,TX,75212,2026-08-21,2026-08-26,Van,Frozen food,34513,982,2528,2051,359.03,PO-6500640,BOL206225,,Y,,,,2026-07-30 00:00:00
641,MF-10641,Covered,41,22,Newark,NJ,07105,Charlotte,NC,28208,2026-08-19,2026-08-21,Van,Retail freight,8203,373,4008,3287,559.64,PO-5100641,BOL627685,PRO8998677,N,,,,2026-07-31 00:00:00
642,MF-10642,Dispatched,42,124,Newark,NJ,07105,Charlotte,NC,28208,2026-08-24,2026-08-27,Van,Auto parts,9364,543,1452,1267,178.29,PO-5600642,BOL180716,,N,,Keisha Johnson,555-666-3323,2026-08-01 00:00:00
643,MF-10643,Dispatched,43,76,Newark,NJ,07105,Charlotte,NC,28208,2026-08-17,2026-08-20,Flatbed,Dry grocery,27048,1890,1585,1418,216.71,PO-5400643,BOL650784,PRO3459253,N,,Nia Walsh,555-683-2792,2026-08-02 00:00:00
644,MF-10644,Dispatched,44,68,Memphis,TN,38118,Houston,TX,77029,2026-08-22,2026-08-25,Reefer,Beverages,29871,2005,3279,2563,377.95,PO-7300644,BOL912149,PRO9126125,N,,Carlos Diaz,555-459-6968,2026-08-03 00:00:00
645,MF-10645,Delivered,45,29,Kansas City,MO,64120,Denver,CO,80216,2026-08-07,2026-08-11,Flatbed,Auto parts,36227,916,1526,1242,235.16,PO-5300645,BOL880523,,Y,,,,2026-08-04 00:00:00
646,MF-10646,Available,46,,Detroit,MI,48209,Cleveland,OH,44113,2026-08-16,2026-08-17,Reefer,Freshline dairy,30861,1998,3558,,346.89,PO-6100646,BOL510020,PRO5634657,N,,,,2026-08-05 00:00:00
647,MF-10647,Delivered,47,128,Seattle,WA,98134,Portland,OR,97210,2026-06-12,2026-06-17,Reefer,Frozen food,30740,770,3263,2804,519.64,PO-4700647,BOL108739,PRO3468450,Y,,,,2026-08-06 00:00:00
648,MF-10648,Delivered,48,112,Detroit,MI,48209,Cleveland,OH,44113,2026-06-20,2026-06-23,Flatbed,Auto parts,37744,263,2580,2035,282.44,PO-5300648,BOL396765,PRO3070908,Y,,,,2026-08-07 00:00:00
649,MF-10649,Delivered,49,50,Chicago,IL,60608,Newark,NJ,07105,2026-08-25,2026-08-29,Flatbed,Dry grocery,40898,1542,1964,1628,212.75,PO-8900649,BOL687988,,N,,,,2026-08-08 00:00:00
650,MF-10650,Delivered,50,63,Houston,TX,77029,Los Angeles,CA,90021,2026-08-07,2026-08-09,Flatbed,Frozen food,33312,1045,1531,1295,176.77,PO-6500650,BOL202905,PRO6067099,Y,,,,2026-08-09 00:00:00
651,MF-10651,In Transit,51,121,Houston,TX,77029,Los Angeles,CA,90021,2026-08-17,2026-08-21,Reefer,Frozen food,27486,1340,3670,2965,405.53,PO-8000651,BOL583555,PRO7307661,N,,Ryan Hernandez,555-338-7820,2026-08-10 00:00:00
652,MF-10652,Dispatched,52,89,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-25,2026-08-27,Reefer,Beverages,9813,2048,3310,2776,400.60,PO-7500652,BOL127705,PRO8061842,N,,Hannah Wright,555-562-8006,2026-08-11 00:00:00
653,MF-10653,Delivered,53,144,Charlotte,NC,28208,Jacksonville,FL,32218,2026-06-08,2026-06-11,Van,Electronics,27224,289,1921,1665,326.55,PO-8800653,BOL986159,PRO7760247,Y,,,,2026-08-12 00:00:00
654,MF-10654,In Transit,54,72,Baltimore,MD,21224,Philadelphia,PA,19148,2026-08-14,2026-08-19,Van,Frozen food,39553,1594,2765,2386,448.47,PO-6100654,BOL163821,,N,,Maria Hernandez,555-865-2753,2026-08-13 00:00:00
655,MF-10655,In Transit,55,87,Minneapolis,MN,55401,Chicago,IL,60608,2026-08-15,2026-08-17,Van,Lumber,8422,1829,2632,2284,399.84,PO-7100655,BOL753959,PRO2924495,N,,Nia Brooks,555-428-3535,2026-08-14 00:00:00
656,MF-10656,Delivered,56,87,Baltimore,MD,21224,Philadelphia,PA,19148,2026-06-09,2026-06-10,Van,Paper rolls,33605,293,3340,2616,436.14,PO-4700656,BOL414492,PRO4087744,Y,,,,2026-08-15 00:00:00
657,MF-10657,Covered,57,119,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-17,2026-08-21,Flatbed,Frozen food,17285,1856,3170,2537,260.47,PO-8700657,BOL789402,,N,,,,2026-08-16 00:00:00
658,MF-10658,In Transit,58,38,El Paso,TX,79901,Albuquerque,NM,87102,2026-08-19,2026-08-23,Reefer,Frozen food,38406,1033,3002,2503,480.28,PO-6700658,BOL255363,,N,,Jamal Diaz,555-576-5508,2026-08-17 00:00:00
659,MF-10659,Delivered,59,39,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-24,2026-08-29,Van,Electronics,38038,747,2852,2608,361.61,PO-4000659,BOL266004,PRO9442389,Y,,,,2026-08-18 00:00:00
660,MF-10660,Delivered,60,23,Newark,NJ,07105,Charlotte,NC,28208,2026-06-21,2026-06-22,Flatbed,Auto parts,17177,750,4345,3731,547.24,PO-8800660,BOL790428,,Y,,,,2026-05-01 00:00:00
661,MF-10661,Delivered,61,107,Memphis,TN,38118,Houston,TX,77029,2026-07-08,2026-07-12,Flatbed,Auto parts,16481,1609,3476,3088,460.72,PO-6000661,BOL717456,PRO6840068,Y,,,,2026-05-02 00:00:00
662,MF-10662,In Transit,62,4,Kansas City,MO,64120,Denver,CO,80216,2026-08-25,2026-08-26,Flatbed,Auto parts,23173,1760,3445,3137,439.72,PO-8600662,BOL934252,,N,,Anika Garcia,555-881-2740,2026-05-03 00:00:00
663,MF-10663,Available,63,,Memphis,TN,38118,Houston,TX,77029,2026-08-15,2026-08-19,Reefer,Frozen food,15502,256,1653,,233.39,PO-8700663,BOL176421,PRO7280082,N,,,,2026-05-04 00:00:00
664,MF-10664,In Transit,64,14,Memphis,TN,38118,Houston,TX,77029,2026-08-24,2026-08-27,Flatbed,Beverages,26749,641,2201,1794,272.38,PO-5200664,BOL878204,,N,,Andre Brooks,555-852-4272,2026-05-05 00:00:00
665,MF-10665,Covered,65,4,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-25,2026-08-30,Flatbed,Frozen food,8343,916,2233,1752,210.03,PO-8900665,BOL527847,PRO2207374,N,,,,2026-05-06 00:00:00
666,MF-10666,Delivered,66,97,Detroit,MI,48209,Cleveland,OH,44113,2026-08-01,2026-08-03,Reefer,Freshline dairy,36762,1055,3688,3317,590.67,PO-8000666,BOL494388,PRO2311035,Y,,,,2026-05-07 00:00:00
667,MF-10667,Delivered,67,81,Detroit,MI,48209,Cleveland,OH,44113,2026-08-13,2026-08-14,Van,Dry grocery,26998,2068,2755,2157,446.68,PO-5600667,BOL509391,PRO2140059,Y,,,,2026-05-08 00:00:00
668,MF-10668,Covered,68,91,Detroit,MI,48209,Cleveland,OH,44113,2026-08-22,2026-08-23,Flatbed,Paper rolls,34163,1446,3520,3204,457.62,PO-4300668,BOL672461,PRO2860164,N,,,,2026-05-09 00:00:00
669,MF-10669,In Transit,69,5,Chicago,IL,60608,Newark,NJ,07105,2026-08-16,2026-08-17,Reefer,Freshline dairy,12084,662,2236,1915,342.97,PO-7100669,BOL176453,PRO1593277,N,,Ryan Johnson,555-260-3282,2026-05-10 00:00:00
670,MF-10670,Delivered,70,138,Dallas,TX,75212,Atlanta,GA,30318,2026-07-03,2026-07-08,Flatbed,Frozen food,10735,393,3361,3066,359.80,PO-4200670,BOL620719,PRO6876348,Y,,,,2026-05-11 00:00:00
671,MF-10671,Delivered,71,8,Phoenix,AZ,85043,Denver,CO,80216,2026-07-27,2026-07-28,Van,Paper rolls,39599,286,2953,2585,454.15,PO-6400671,BOL902875,PRO3101134,Y,,,,2026-05-12 00:00:00
672,MF-10672,Delivered,72,15,Minneapolis,MN,55401,Chicago,IL,60608,2026-06-16,2026-06-18,Reefer,Frozen food,11796,667,2906,2409,332.19,PO-5400672,BOL196459,PRO4810540,Y,,,,2026-05-13 00:00:00
673,MF-10673,Delivered,73,8,Phoenix,AZ,85043,Denver,CO,80216,2026-08-24,2026-08-26,Van,Dry grocery,24006,778,2139,1753,238.31,PO-4800673,BOL735566,PRO3053134,Y,,,,2026-05-14 00:00:00
674,MF-10674,In Transit,74,27,Charlotte,NC,28208,Jacksonville,FL,32218,2026-08-22,2026-08-27,Reefer,Frozen food,28896,1609,4077,3319,690.23,PO-7400674,BOL627900,,N,,Tyler Kim,555-575-5795,2026-05-15 00:00:00
675,MF-10675,Delivered,75,36,Salt Lake City,UT,84104,Boise,ID,83702,2026-06-07,2026-06-11,Van,Paper rolls,21812,431,3533,2869,544.76,PO-6300675,BOL860124,PRO3381714,Y,,,,2026-05-16 00:00:00
676,MF-10676,Delivered,76,118,Baltimore,MD,21224,Philadelphia,PA,19148,2026-05-28,2026-06-01,Reefer,Frozen food,27687,1874,1538,1257,213.51,PO-4500676,BOL162621,,N,,,,2026-05-17 00:00:00
677,MF-10677,In Transit,77,54,Chicago,IL,60608,Dallas,TX,75212,2026-08-26,2026-08-30,Reefer,Frozen food,43490,1742,3581,2819,395.75,PO-6200677,BOL127254,PRO6640806,N,,Ryan Murphy,555-388-8062,2026-05-18 00:00:00
678,MF-10678,Available,78,,Chicago,IL,60608,Dallas,TX,75212,2026-08-14,2026-08-19,Van,Dry grocery,36447,1953,2796,,426.61,PO-6700678,BOL920628,PRO1958290,N,,,,2026-05-19 00:00:00
679,MF-10679,Covered,79,91,Los Angeles,CA,90021,Phoenix,AZ,85043,2026-08-15,2026-08-18,Reefer,Beverages,18652,960,4345,3734,573.07,PO-6900679,BOL881853,PRO4996784,N,,,,2026-05-20 00:00:00
680,MF-10680,Delivered,80,11,Chicago,IL,60608,Dallas,TX,75212,2026-07-21,2026-07-24,Van,Lumber,31704,730,3739,3122,529.27,PO-8200680,BOL362682,PRO1207016,Y,,,,2026-05-21 00:00:00
681,MF-10681,Delivered,81,67,Newark,NJ,07105,Charlotte,NC,28208,2026-07-23,2026-07-25,Reefer,Freshline dairy,22276,1016,1551,1419,198.56,PO-4300681,BOL707723,PRO5637988,N,,,,2026-05-22 00:00:00
682,MF-10682,Available,82,,Memphis,TN,38118,Houston,TX,77029,2026-08-25,2026-08-29,Van,Steel coils,25009,1959,4537,,719.90,PO-7100682,BOL233402,,N,,,,2026-05-23 00:00:00
683,MF-10683,Delivered,83,118,Newark,NJ,07105,Charlotte,NC,28208,2026-07-27,2026-07-28,Van,Auto parts,22939,304,3203,2758,269.68,PO-8500683,BOL371638,PRO1270418,Y,,,,2026-05-24 00:00:00
684,MF-10684,In Transit,84,103,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-18,2026-08-19,Van,Retail freight,29350,1348,1863,1586,193.19,PO-6300684,BOL969414,PRO7978813,N,,Priya Nguyen,555-719-8271,2026-05-25 00:00:00
685,MF-10685,Delivered,85,4,Louisville,KY,40210,Nashville,TN,37210,2026-07-20,2026-07-22,Reefer,Freshline dairy,27271,1453,3071,2781,360.76,PO-4100685,BOL268100,PRO5880032,Y,,,,2026-05-26 00:00:00
686,MF-10686,Available,86,,Indianapolis,IN,46225,Columbus,OH,43215,2026-08-25,2026-08-30,Van,Retail freight,41304,1784,3492,,529.31,PO-7700686,BOL847467,,N,,,,2026-05-27 00:00:00
